index,x,y,cor_nome,cor_codigo,num_x,num_y,orientacao
1035,4598.1357,907.64355,acqua,5,69,18,vertical
1036,4598.1357,998.6298,acqua,5,69,18,vertical
1037,4598.1357,1089.6161,acqua,5,69,18,vertical
1038,4598.1357,1180.6024,acqua,5,69,18,vertical
1039,4598.1357,1271.5886,acqua,5,69,18,vertical
1040,4598.1357,1362.575,acqua,5,69,18,vertical
1041,4598.1357,1453.5612,acqua,5,69,18,vertical
1042,4598.1357,1544.5475,acqua,5,69,18,vertical
1043,4598.1357,1635.5337,acqua,5,69,18,vertical
1044,4678.0264,44.38355,acqua,5,69,18,vertical
1045,4678.0264,135.36983,acqua,5,69,18,vertical
1046,4678.0264,226.3561,acqua,5,69,18,vertical
1047,4678.0264,317.34238,acqua,5,69,18,vertical
1048,4678.0264,408.32864,acqua,5,69,18,vertical
1049,4678.0264,499.3149,acqua,5,69,18,vertical
1050,4678.0264,590.3012,acqua,5,69,18,vertical
1051,4678.0264,681.2875,acqua,5,69,18,vertical
1052,4678.0264,772.27374,acqua,5,69,18,vertical
1053,4678.0264,863.26,acqua,5,69,18,vertical
1054,4678.0264,954.2463,acqua,5,69,18,vertical
1055,4678.0264,1045.2325,acqua,5,69,18,vertical
1056,4678.0264,1136.2189,acqua,5,69,18,vertical
1057,4678.0264,1227.2051,acqua,5,69,18,vertical
1058,4678.0264,1318.1914,acqua,5,69,18,vertical
1059,4678.0264,1409.1776,acqua,5,69,18,vertical
1060,4678.0264,1500.164,acqua,5,69,18,vertical
1061,4678.0264,1591.1501,acqua,5,69,18,vertical
1062,4757.9165,88.7671,acqua,5,69,18,vertical
1063,4757.9165,179.75337,acqua,5,69,18,vertical
1064,4757.9165,270.73965,acqua,5,69,18,vertical
1065,4757.9165,361.72592,acqua,5,69,18,vertical
1066,4757.9165,452.7122,acqua,5,69,18,vertical
1067,4757.9165,543.6985,acqua,5,69,18,vertical
1068,4757.9165,634.68475,acqua,5,69,18,vertical
1069,4757.9165,725.671,acqua,5,69,18,vertical
1070,4757.9165,816.6573,acqua,5,69,18,vertical
1071,4757.9165,907.64355,acqua,5,69,18,vertical
1072,4757.9165,998.6298,acqua,5,69,18,vertical
1073,4757.9165,1089.6161,acqua,5,69,18,vertical
1074,4757.9165,1180.6024,acqua,5,69,18,vertical
1075,4757.9165,1271.5886,acqua,5,69,18,vertical
1076,4757.9165,1362.575,acqua,5,69,18,vertical
1077,4757.9165,1453.5612,acqua,5,69,18,vertical
1078,4757.9165,1544.5475,acqua,5,69,18,vertical
1079,4757.9165,1635.5337,acqua,5,69,18,vertical
1080,4837.807,44.38355,acqua,5,69,18,vertical
1081,4837.807,135.36983,acqua,5,69,18,vertical
1082,4837.807,226.3561,acqua,5,69,18,vertical
1083,4837.807,317.34238,acqua,5,69,18,vertical
1084,4837.807,408.32864,acqua,5,69,18,vertical
1085,4837.807,499.3149,acqua,5,69,18,vertical
1086,4837.807,590.3012,acqua,5,69,18,vertical
1087,4837.807,681.2875,azul,6,69,18,vertical
1088,4837.807,772.27374,azul,6,69,18,vertical
1089,4837.807,863.26,azul,6,69,18,vertical
1090,4837.807,954.2463,azul,6,69,18,vertical
1091,4837.807,1045.2325,azul,6,69,18,vertical
1092,4837.807,1136.2189,acqua,5,69,18,vertical
1093,4837.807,1227.2051,acqua,5,69,18,vertical
1094,4837.807,1318.1914,acqua,5,69,18,vertical
1095,4837.807,1409.1776,acqua,5,69,18,vertical
1096,4837.807,1500.164,acqua,5,69,18,vertical
1097,4837.807,1591.1501,acqua,5,69,18,vertical
1098,4917.6973,88.7671,acqua,5,69,18,vertical
1099,4917.6973,179.75337,acqua,5,69,18,vertical
1100,4917.6973,270.73965,acqua,5,69,18,vertical
1101,4917.6973,361.72592,acqua,5,69,18,vertical
1102,4917.6973,452.7122,acqua,5,69,18,vertical
1103,4917.6973,543.6985,acqua,5,69,18,vertical
1104,4917.6973,634.68475,azul,6,69,18,vertical
1105,4917.6973,725.671,azul,6,69,18,vertical
1106,4917.6973,816.6573,azul,6,69,18,vertical
1107,4917.6973,907.64355,azul,6,69,18,vertical
1108,4917.6973,998.6298,azul,6,69,18,vertical
1109,4917.6973,1089.6161,azul,6,69,18,vertical
1110,4917.6973,1180.6024,azul,6,69,18,vertical
1111,4917.6973,1271.5886,acqua,5,69,18,vertical
1112,4917.6973,1362.575,acqua,5,69,18,vertical
1113,4917.6973,1453.5612,acqua,5,69,18,vertical
1114,4917.6973,1544.5475,acqua,5,69,18,vertical
1115,4917.6973,1635.5337,acqua,5,69,18,vertical
1116,4997.588,44.38355,acqua,5,69,18,vertical
1117,4997.588,135.36983,acqua,5,69,18,vertical
1118,4997.588,226.3561,acqua,5,69,18,vertical
1119,4997.588,317.34238,acqua,5,69,18,vertical
1120,4997.588,408.32864,acqua,5,69,18,vertical
1121,4997.588,499.3149,azul,6,69,18,vertical
1122,4997.588,590.3012,azul,6,69,18,vertical
1123,4997.588,681.2875,azul,6,69,18,vertical
1124,4997.588,772.27374,azul,6,69,18,vertical
1125,4997.588,863.26,azul,6,69,18,vertical
1126,4997.588,954.2463,azul,6,69,18,vertical
1127,4997.588,1045.2325,azul,6,69,18,vertical
1128,4997.588,1136.2189,azul,6,69,18,vertical
1129,4997.588,1227.2051,azul,6,69,18,vertical
1130,4997.588,1318.1914,acqua,5,69,18,vertical
1131,4997.588,1409.1776,acqua,5,69,18,vertical
1132,4997.588,1500.164,acqua,5,69,18,vertical
1133,4997.588,1591.1501,acqua,5,69,18,vertical
1134,5077.478,88.7671,acqua,5,69,18,vertical
1135,5077.478,179.75337,acqua,5,69,18,vertical
1136,5077.478,270.73965,acqua,5,69,18,vertical
1137,5077.478,361.72592,acqua,5,69,18,vertical
1138,5077.478,452.7122,azul,6,69,18,vertical
1139,5077.478,543.6985,azul,6,69,18,vertical
1140,5077.478,634.68475,azul,6,69,18,vertical
1141,5077.478,725.671,azul,6,69,18,vertical
1142,5077.478,816.6573,azul,6,69,18,vertical
1143,5077.478,907.64355,azul,6,69,18,vertical
1144,5077.478,998.6298,azul,6,69,18,vertical
1145,5077.478,1089.6161,azul,6,69,18,vertical
1146,5077.478,1180.6024,azul,6,69,18,vertical
1147,5077.478,1271.5886,azul,6,69,18,vertical
1148,5077.478,1362.575,acqua,5,69,18,vertical
1149,5077.478,1453.5612,acqua,5,69,18,vertical
1150,5077.478,1544.5475,acqua,5,69,18,vertical
1151,5077.478,1635.5337,acqua,5,69,18,vertical
1152,5157.3687,44.38355,acqua,5,69,18,vertical
1153,5157.3687,135.36983,acqua,5,69,18,vertical
1154,5157.3687,226.3561,acqua,5,69,18,vertical
1155,5157.3687,317.34238,acqua,5,69,18,vertical
1156,5157.3687,408.32864,acqua,5,69,18,vertical
1157,5157.3687,499.3149,azul,6,69,18,vertical
1158,5157.3687,590.3012,azul,6,69,18,vertical
1159,5157.3687,681.2875,azul,6,69,18,vertical
1160,5157.3687,772.27374,azul,6,69,18,vertical
1161,5157.3687,863.26,azul,6,69,18,vertical
1162,5157.3687,954.2463,azul,6,69,18,vertical
1163,5157.3687,1045.2325,azul,6,69,18,vertical
1164,5157.3687,1136.2189,azul,6,69,18,vertical
1165,5157.3687,1227.2051,azul,6,69,18,vertical
1166,5157.3687,1318.1914,azul,6,69,18,vertical
1167,5157.3687,1409.1776,acqua,5,69,18,vertical
1168,5157.3687,1500.164,acqua,5,69,18,vertical
1169,5157.3687,1591.1501,acqua,5,69,18,vertical
1170,5237.259,88.7671,acqua,5,69,18,vertical
1171,5237.259,179.75337,acqua,5,69,18,vertical
1172,5237.259,270.73965,acqua,5,69,18,vertical
1173,5237.259,361.72592,acqua,5,69,18,vertical
1174,5237.259,452.7122,azul,6,69,18,vertical
1175,5237.259,543.6985,azul,6,69,18,vertical
1176,5237.259,634.68475,azul,6,69,18,vertical
1177,5237.259,725.671,azul,6,69,18,vertical
1178,5237.259,816.6573,azul,6,69,18,vertical
1179,5237.259,907.64355,azul,6,69,18,vertical
1180,5237.259,998.6298,azul,6,69,18,vertical
1181,5237.259,1089.6161,azul,6,69,18,vertical
1182,5237.259,1180.6024,azul,6,69,18,vertical
1183,5237.259,1271.5886,azul,6,69,18,vertical
1184,5237.259,1362.575,acqua,5,69,18,vertical
1185,5237.259,1453.5612,acqua,5,69,18,vertical
1186,5237.259,1544.5475,acqua,5,69,18,vertical
1187,5237.259,1635.5337,acqua,5,69,18,vertical
1188,5317.1494,44.38355,acqua,5,69,18,vertical
1189,5317.1494,135.36983,acqua,5,69,18,vertical
1190,5317.1494,226.3561,acqua,5,69,18,vertical
1191,5317.1494,317.34238,acqua,5,69,18,vertical
1192,5317.1494,408.32864,acqua,5,69,18,vertical
1193,5317.1494,499.3149,azul,6,69,18,vertical
1194,5317.1494,590.3012,azul,6,69,18,vertical
1195,5317.1494,681.2875,azul,6,69,18,vertical
1196,5317.1494,772.27374,azul,6,69,18,vertical
1197,5317.1494,863.26,azul,6,69,18,vertical
1198,5317.1494,954.2463,azul,6,69,18,vertical
1199,5317.1494,1045.2325,azul,6,69,18,vertical
1200,5317.1494,1136.2189,azul,6,69,18,vertical
1201,5317.1494,1227.2051,azul,6,69,18,vertical
1202,5317.1494,1318.1914,azul,6,69,18,vertical
1203,5317.1494,1409.1776,acqua,5,69,18,vertical
1204,5317.1494,1500.164,acqua,5,69,18,vertical
1205,5317.1494,1591.1501,acqua,5,69,18,vertical
1206,5397.0396,88.7671,acqua,5,69,18,vertical
1207,5397.0396,179.75337,acqua,5,69,18,vertical
1208,5397.0396,270.73965,acqua,5,69,18,vertical
1209,5397.0396,361.72592,acqua,5,69,18,vertical
1210,5397.0396,452.7122,azul,6,69,18,vertical
1211,5397.0396,543.6985,azul,6,69,18,vertical
1212,5397.0396,634.68475,azul,6,69,18,vertical
1213,5397.0396,725.671,azul,6,69,18,vertical
1214,5397.0396,816.6573,azul,6,69,18,vertical
1215,5397.0396,907.64355,azul,6,69,18,vertical
1216,5397.0396,998.6298,azul,6,69,18,vertical
1217,5397.0396,1089.6161,azul,6,69,18,vertical
1218,5397.0396,1180.6024,azul,6,69,18,vertical
1219,5397.0396,1271.5886,azul,6,69,18,vertical
1220,5397.0396,1362.575,acqua,5,69,18,vertical
1221,5397.0396,1453.5612,acqua,5,69,18,vertical
1222,5397.0396,1544.5475,acqua,5,69,18,vertical
1223,5397.0396,1635.5337,acqua,5,69,18,vertical
1224,5476.93,44.38355,acqua,5,69,18,vertical
1225,5476.93,135.36983,acqua,5,69,18,vertical
1226,5476.93,226.3561,acqua,5,69,18,vertical
1227,5476.93,317.34238,acqua,5,69,18,vertical
1228,5476.93,408.32864,acqua,5,69,18,vertical
1229,5476.93,499.3149,azul,6,69,18,vertical
1230,5476.93,590.3012,azul,6,69,18,vertical
1231,5476.93,681.2875,azul,6,69,18,vertical
1232,5476.93,772.27374,azul,6,69,18,vertical
1233,5476.93,863.26,azul,6,69,18,vertical
1234,5476.93,954.2463,azul,6,69,18,vertical
1235,5476.93,1045.2325,azul,6,69,18,vertical
1236,5476.93,1136.2189,azul,6,69,18,vertical
1237,5476.93,1227.2051,azul,6,69,18,vertical
1238,5476.93,1318.1914,acqua,5,69,18,vertical
1239,5476.93,1409.1776,acqua,5,69,18,vertical
1240,5476.93,1500.164,acqua,5,69,18,vertical
1241,5476.93,1591.1501,acqua,5,69,18,vertical
